A12,Time,Celsius(°C),Serial Number
1,2025-07-03 21:35:48,13.0,040016235
2,2025-07-03 21:45:48,4.0
3,2025-07-03 21:55:48,4.0
4,2025-07-03 22:05:48,3.5
5,2025-07-03 22:15:48,3.5
6,2025-07-03 22:25:48,3.5
7,2025-07-03 22:35:48,3.0
8,2025-07-03 22:45:48,2.5
9,2025-07-03 22:55:48,2.5
10,2025-07-03 23:05:48,3.0
11,2025-07-03 23:15:48,2.5
12,2025-07-03 23:25:48,2.5
13,2025-07-03 23:35:48,2.0
14,2025-07-03 23:45:48,2.0
15,2025-07-03 23:55:48,2.0
16,2025-07-04 00:05:48,2.0
17,2025-07-04 00:15:48,2.0
18,2025-07-04 00:25:48,2.0
19,2025-07-04 00:35:48,2.0
20,2025-07-04 00:45:48,2.0
21,2025-07-04 00:55:48,2.0
22,2025-07-04 01:05:48,2.0
23,2025-07-04 01:15:48,2.0
24,2025-07-04 01:25:48,1.5
25,2025-07-04 01:35:48,2.0
26,2025-07-04 01:45:48,1.5
27,2025-07-04 01:55:48,1.5
28,2025-07-04 02:05:48,1.5
29,2025-07-04 02:15:48,1.5
30,2025-07-04 02:25:48,1.5
31,2025-07-04 02:35:48,2.0
32,2025-07-04 02:45:48,2.0
33,2025-07-04 02:55:48,2.0
34,2025-07-04 03:05:48,2.0
35,2025-07-04 03:15:48,2.0
36,2025-07-04 03:25:48,1.5
37,2025-07-04 03:35:48,2.0
38,2025-07-04 03:45:48,1.5
39,2025-07-04 03:55:48,1.5
40,2025-07-04 04:05:48,1.5
41,2025-07-04 04:15:48,1.5
42,2025-07-04 04:25:48,1.5
43,2025-07-04 04:35:48,1.0
44,2025-07-04 04:45:48,1.0
45,2025-07-04 04:55:48,1.5
46,2025-07-04 05:05:48,1.5
47,2025-07-04 05:15:48,3.5
48,2025-07-04 05:25:48,3.0
49,2025-07-04 05:35:48,3.0
50,2025-07-04 05:45:48,4.0
51,2025-07-04 05:55:48,4.5
52,2025-07-04 06:05:48,4.5
53,2025-07-04 06:15:48,5.0
54,2025-07-04 06:25:48,5.0
55,2025-07-04 06:35:48,5.5
56,2025-07-04 06:45:48,6.0
57,2025-07-04 06:55:48,5.5
58,2025-07-04 07:05:48,5.0
59,2025-07-04 07:15:48,6.5
60,2025-07-04 07:25:48,5.5
61,2025-07-04 07:35:48,5.0
62,2025-07-04 07:45:48,6.5
63,2025-07-04 07:55:48,6.0
64,2025-07-04 08:05:48,6.0
65,2025-07-04 08:15:48,7.0
66,2025-07-04 08:25:48,6.5
67,2025-07-04 08:35:48,7.5
68,2025-07-04 08:45:48,7.5
69,2025-07-04 08:55:48,7.5
70,2025-07-04 09:05:48,7.5
